catalogue	title	thumbnailUrl	sources	processingLevel	areas	geoResolution	vertLevels	tempExtentBegin	tempResolutions	stacOrCswBbox	stacOrCswTbox	mainVariables	_isViewableOmi	numLayers	thumbnailMeta	tempExtentEnd	omiFigureUrl
CMEMS	GLOBAL OCEAN L3 SPECTRAL PARAMETERS FROM NRT SATELLITE MEASUREMENTS	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/WAVE_GLO_PHY_SPC_L3_NRT_014_009.jpg	['Satellite observations']	Level 3	['Global Ocean', 'Arctic Ocean', 'Baltic Sea', 'Black Sea', 'Mediterranean Sea', 'Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North', 'Atlantic: NW European Shelf']	{'row': {'magnitude': 70, 'units': 'km'}, 'column': {'magnitude': 70, 'units': 'km'}}		2019-01-01	['Instantaneous']	[-180, -90, 180, 90]	['2019-01-01T00:00:00.000Z', None]	['Wave']	False	1	{'basemapId': 'dark', 'overlays': {'tags': [{'name': 'Spectral'}]}}		
CMEMS	GLOBAL OCEAN L3 SIGNIFICANT WAVE HEIGHT FROM REPROCESSED SATELLITE MEASUREMENTS	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/WAVE_GLO_PHY_SWH_L3_MY_014_005.jpg	['Satellite observations']	Level 3	['Global Ocean', 'Arctic Ocean', 'Baltic Sea', 'Black Sea', 'Mediterranean Sea', 'Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North', 'Atlantic: NW European Shelf']	{'row': {'magnitude': 7, 'units': 'km'}, 'column': {'magnitude': 7, 'units': 'km'}}		2002-01-15	['Instantaneous']	[-180, -78.635744, 179.999024, 82.569]	['2002-01-15T06:29:22.000Z', '2020-12-31T23:59:14.000Z']	['Wave']	False	14	{'basemapId': 'light', 'overlays': {'tags': [{'name': 'SWH'}]}}	2020-12-31	
CMEMS	GLOBAL OCEAN L4 SIGNIFICANT WAVE HEIGHT FROM REPROCESSED SATELLITE MEASUREMENTS	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/WAVE_GLO_PHY_SWH_L4_MY_014_007.jpg	['Satellite observations']	Level 4	['Global Ocean', 'Arctic Ocean', 'Baltic Sea', 'Black Sea', 'Mediterranean Sea', 'Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North', 'Atlantic: NW European Shelf']	{'row': {'magnitude': 2, 'units': 'degree'}, 'column': {'magnitude': 2, 'units': 'degree'}}		2002-01-15	['Daily']	[-180, -90, 179.5, 90]	['2002-01-15T00:00:00.000Z', '2020-12-31T00:00:00.000Z']	['Wave']	False	6	{'basemapId': 'light', 'overlays': {'tags': [{'name': 'SWH'}]}}		
CMEMS	GLOBAL OCEAN L3 SPECTRAL PARAMETERS FROM REPROCESSED SATELLITE MEASUREMENTS	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/WAVE_GLO_PHY_SPC_L3_MY_014_006.jpg	['Satellite observations']	Level 3	['Global Ocean', 'Arctic Ocean', 'Baltic Sea', 'Black Sea', 'Mediterranean Sea', 'Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North', 'Atlantic: NW European Shelf']			2016-04-14	['Instantaneous']	[-180, -90, 180, 90]	['2016-04-14T00:00:00.000Z', '2020-12-31T00:00:00.000Z']	['Wave']	False	2	{'basemapId': 'light', 'overlays': {'tags': [{'name': 'Spectral'}]}}	2020-12-31	
CMEMS	Global Ocean- Real time in-situ observations objective analysis	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/INSITU_GLO_PHY_TS_OA_NRT_013_002.jpg	['In-situ observations']	Level 4	['Global Ocean', 'Baltic Sea', 'Black Sea', 'Mediterranean Sea', 'Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North', 'Atlantic: NW European Shelf']	{'column': {'magnitude': 0.5, 'units': 'degree'}}	187	2023-01-15	['Monthly']	[-180, -77, 179.5, 89.99999999999051]	['2023-01-01T00:00:00.000Z', '2026-01-01T00:00:00.000Z']	['Temperature', 'Salinity']	False	6	{'basemapId': 'bathymetry', 'overlays': {'tags': []}}		
CMEMS	Global Ocean- in-situ Near real time observations of ocean currents	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/INSITU_GLO_PHY_UV_DISCRETE_NRT_013_048.jpg	['In-situ observations']	Level 2	['Global Ocean', 'Arctic Ocean', 'Baltic Sea', 'Black Sea', 'Mediterranean Sea', 'Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North', 'Atlantic: NW European Shelf']			1997-01-01	['Instantaneous', 'Hourly']	[-180, -78.30599975585938, 179.99989318847656, 89.97200012207031]	['1986-06-02T09:00:00.000Z', '2026-02-14T07:15:56.000Z']	['Temperature', 'Velocity']	False	16	{'basemapId': 'bathymetry', 'overlays': {'tags': [{'name': 'Currents'}, {'name': 'NRT'}]}}		
CMEMS	Global Ocean- In-Situ Near-Real-Time Observations	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/INSITU_GLO_PHYBGCWAV_DISCRETE_MYNRT_013_030.jpg	['In-situ observations']	Level 2	['Global Ocean']			1990-01-01	['Instantaneous']	[-180, -90, 179.99998474121094, 90]	['2020-01-01T00:00:00.000Z', '2046-01-01T23:30:00.000Z']	['Temperature', 'Salinity', 'Sea surface height', 'Velocity', 'Wave', 'Plankton', 'Oxygen']	False	838	{'basemapId': 'bathymetry', 'overlays': {'tags': []}}		
CMEMS	Global Ocean- Delayed Mode gridded CORA- In-situ Observations objective analysis in Delayed Mode	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/INSITU_GLO_PHY_TS_OA_MY_013_052.jpg	['In-situ observations']	Level 4	['Global Ocean', 'Baltic Sea', 'Black Sea', 'Mediterranean Sea', 'Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North', 'Atlantic: NW European Shelf']	{'column': {'magnitude': 0.5, 'units': 'degree'}}	187	1960-01-01	['Monthly']	[-180, -77, 179.5, 89.99999999999051]	['1960-01-01T00:00:00.000Z', '2024-06-01T00:00:00.000Z']	['Temperature', 'Salinity']	False	6	{'basemapId': 'bathymetry', 'overlays': {'tags': [{'name': 'CORA'}]}}		
CMEMS	Global Ocean - Delayed Mode Biogeochemical product	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/INSITU_GLO_BGC_DISCRETE_MY_013_046.jpg	['In-situ observations']	Level 2	['Global Ocean', 'Arctic Ocean', 'Baltic Sea', 'Black Sea', 'Mediterranean Sea', 'Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North', 'Atlantic: NW European Shelf']			1990-01-01	['Instantaneous']	[-180, -82.35169982910156, 179.99989318847656, 90]	['1841-03-21T00:00:00.000Z', '2025-03-31T23:52:00.000Z']	['Plankton', 'Nutrients', 'Oxygen']	False	155	{'basemapId': 'bathymetry', 'overlays': {'tags': [{'name': 'Biogeochemistry'}]}}	2021-12-31	
CMEMS	Global Ocean- CORA- In-situ Observations Yearly Delivery in Delayed Mode	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/INSITU_GLO_PHY_TS_DISCRETE_MY_013_001.jpg	['In-situ observations']	Level 2	['Global Ocean', 'Arctic Ocean', 'Baltic Sea', 'Black Sea', 'Mediterranean Sea', 'Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North', 'Atlantic: NW European Shelf']			1950-01-01	['Instantaneous']	[-180, -90, 180, 90]	['1950-01-01T00:00:00.000Z', '2021-12-31T00:00:00.000Z']	['Temperature', 'Salinity']	False	2	{'basemapId': 'bathymetry', 'overlays': {'tags': [{'name': 'CORA'}]}}	2021-12-31	
CMEMS	Global Ocean - In Situ reprocessed carbon observations - SOCATv2025 / GLODAPv2.2023	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/INSITU_GLO_BGC_CARBON_DISCRETE_MY_013_050.jpg	['In-situ observations']	Level 3	['Global Ocean', 'Arctic Ocean', 'Baltic Sea', 'Black Sea', 'Mediterranean Sea', 'Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North', 'Atlantic: NW European Shelf']			1957-10-21	['Instantaneous']	[-180, -89.875, 179.99998474121094, 90]	['1957-10-22T22:00:00.000Z', '2025-01-31T13:38:27.000Z']	['Carbonate system']	False	156	{'basemapId': 'bathymetry', 'overlays': {'tags': [{'name': 'Carbon'}]}}	2025-01-31	
CMEMS	Global Ocean-Delayed Mode in-situ Observations of surface and sub-surface ocean currents	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/INSITU_GLO_PHY_UV_DISCRETE_MY_013_044.jpg	['In-situ observations']	Level 2	['Global Ocean', 'Arctic Ocean', 'Baltic Sea', 'Black Sea', 'Mediterranean Sea', 'Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North', 'Atlantic: NW European Shelf']			1979-01-12	['Instantaneous']	[-180, -78.30715942382812, 179.99996948242188, 89.99793243408203]	['1979-12-11T04:00:00.000Z', '2025-06-30T23:00:00.000Z']	['Temperature', 'Velocity']	False	14	{'basemapId': 'bathymetry', 'overlays': {'tags': [{'name': 'Currents'}, {'name': 'MY'}]}}		
CMEMS	Global Ocean - Delayed Mode Sea level product	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/INSITU_GLO_PHY_SSH_DISCRETE_MY_013_053.jpg	['In-situ observations']	Level 2	['Global Ocean', 'Arctic Ocean', 'Baltic Sea', 'Black Sea', 'Mediterranean Sea', 'Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North', 'Atlantic: NW European Shelf']			1886-10-31	['Instantaneous', 'Hourly']	[-178.1602325439453, -66.66166687011719, 176.23199462890625, 78.92854309082031]	['1821-05-25T05:00:00.000Z', '2024-12-31T23:59:59.000Z']	['Sea surface height']	False	3	{'basemapId': 'bathymetry', 'overlays': {'tags': [{'name': 'Sea level'}]}}	2022-12-31	
CMEMS	Global Ocean - Delayed Mode Wave product	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/INSITU_GLO_WAV_DISCRETE_MY_013_045.jpg	['In-situ observations']	Level 2	['Global Ocean', 'Arctic Ocean', 'Baltic Sea', 'Black Sea', 'Mediterranean Sea', 'Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North', 'Atlantic: NW European Shelf']			1990-01-01	['Instantaneous']	[-180, -90, 179.99899291992188, 74.61699676513672]	['1970-04-27T18:00:00.000Z', '2024-12-31T23:57:00.000Z']	['Wave']	False	52	{'basemapId': 'bathymetry', 'overlays': {'tags': [{'name': 'Wave'}]}}	2022-10-30	
CMEMS	Arctic Ocean- In Situ Near Real Time Observations	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/INSITU_ARC_PHYBGCWAV_DISCRETE_MYNRT_013_031.jpg	['In-situ observations']	Level 2	['Arctic Ocean']			1990-01-01	['Instantaneous']	[-180, -81.02686309814453, 179.99998474121094, 90]	['1841-03-21T00:00:00.000Z', '2026-02-14T22:20:00.000Z']	['Temperature', 'Salinity', 'Sea surface height', 'Velocity', 'Wave', 'Plankton', 'Oxygen']	False	160	{'basemapId': 'bathymetry', 'overlays': {'tags': []}}		
CMEMS	Baltic Sea- In Situ Near Real Time Observations	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/INSITU_BAL_PHYBGCWAV_DISCRETE_MYNRT_013_032.jpg	['In-situ observations']	Level 2	['Baltic Sea']			1990-01-01	['Instantaneous']	[-180, -78.73729705810547, 179.9998779296875, 90]	['1841-03-21T00:00:00.000Z', '2026-02-14T22:28:00.000Z']	['Temperature', 'Salinity', 'Sea surface height', 'Velocity', 'Wave', 'Plankton', 'Oxygen']	False	161	{'basemapId': 'bathymetry', 'overlays': {'tags': []}}		
CMEMS	Black Sea- In-Situ Near Real Time Observations	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/INSITU_BLK_PHYBGCWAV_DISCRETE_MYNRT_013_034.jpg	['In-situ observations']	Level 2	['Black Sea']			1990-01-01	['Instantaneous']	[-180, -78.57160186767578, 179.99986267089844, 89.55000305175781]	['1841-03-21T00:00:00.000Z', '2026-02-14T18:42:59.000Z']	['Temperature', 'Salinity', 'Sea surface height', 'Velocity', 'Wave', 'Plankton', 'Oxygen']	False	138	{'basemapId': 'bathymetry', 'overlays': {'tags': []}}		
CMEMS	Atlantic Iberian Biscay Irish Ocean- In-Situ Near Real Time Observations	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/INSITU_IBI_PHYBGCWAV_DISCRETE_MYNRT_013_033.jpg	['In-situ observations']	Level 2	['Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North']			1990-01-01	['Instantaneous']	[-179.9967041015625, -76.4000015258789, 179.99722290039062, 89.99939727783203]	['2020-01-01T00:00:00.000Z', '2026-02-14T23:14:00.000Z']	['Temperature', 'Salinity', 'Sea surface height', 'Velocity', 'Wave', 'Plankton', 'Oxygen']	False	137	{'basemapId': 'bathymetry', 'overlays': {'tags': []}}		
CMEMS	Mediterranean Sea- In-Situ Near Real Time Observations	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035.jpg	['In-situ observations']	Level 2	['Mediterranean Sea']			1990-01-01	['Instantaneous']	[-165.84800720214844, -49.099998474121094, 179.1741943359375, 78.4000015258789]	['2020-01-01T00:00:00.000Z', '2026-02-14T22:14:00.000Z']	['Temperature', 'Salinity', 'Sea surface height', 'Velocity', 'Wave', 'Plankton', 'Oxygen']	False	115	{'basemapId': 'bathymetry', 'overlays': {'tags': []}}		
CMEMS	Atlantic- European North West Shelf- Ocean In-Situ Near Real Time observations	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/INSITU_NWS_PHYBGCWAV_DISCRETE_MYNRT_013_036.jpg	['In-situ observations']	Level 2	['Atlantic: NW European Shelf', 'Atlantic: North']			1990-01-01	['Instantaneous']	[-179.9967041015625, -76.4000015258789, 179.99722290039062, 90]	['2020-01-01T00:00:00.000Z', '2026-02-14T22:10:00.000Z']	['Temperature', 'Salinity', 'Sea surface height', 'Velocity', 'Wave', 'Plankton', 'Oxygen']	False	121	{'basemapId': 'bathymetry', 'overlays': {'tags': []}}		
CMEMS	Floating Sargassum algae detection Index from satellite observations	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/MULTIOBS_GLO_BGC_SURFACE_NRT_015_016.jpg	['Satellite observations']	Level 4	['Global Ocean']	{'row': {'magnitude': 0.01, 'units': 'degree'}, 'column': {'magnitude': 0.01, 'units': 'degree'}}		2023-11-25	['Daily', 'Sub-hourly', 'Weekly']	[-100, -5, 13, 40]	['2023-11-01T00:00:00.000Z', '2026-02-13T19:50:00.000Z']	[]	False	14	{'basemapId': 'dark', 'overlays': {'tags': [{'name': 'Sargassum'}]}}		
CMEMS	Multi Observation Global Ocean 3D Temperature Salinity Height Geostrophic Current and MLD	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/MULTIOBS_GLO_PHY_TSUV_3D_MYNRT_015_012.jpg	['In-situ observations', 'Numerical models', 'Satellite observations']	Level 4	['Global Ocean']	{'row': {'magnitude': 0.125, 'units': 'degree'}, 'column': {'magnitude': 0.125, 'units': 'degree'}}		1993-01-01	['Monthly', 'Daily']	[-179.9375, -82.1875, 179.9375, 89.9375]	['1993-01-01T00:00:00.000Z', '2026-02-08T00:00:00.000Z']	['Temperature', 'Salinity', 'Velocity', 'Mixed layer thickness']	False	30	{'basemapId': 'light', 'overlays': {'tags': [{'name': 'ARMOR3D'}]}}		
CMEMS	Global Observed Ocean Physics 3D Quasi-Geostrophic Currents (OMEGA3D)	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/MULTIOBS_GLO_PHY_UVW_3D_MYNRT_015_007.jpg	['In-situ observations', 'Numerical models', 'Satellite observations']	Level 4	['Global Ocean']	{'row': {'magnitude': 0.25, 'units': 'degree'}, 'column': {'magnitude': 0.25, 'units': 'degree'}}	75	1993-01-01	['Weekly']	[-179.875, -82.125, 179.875, 89.875]	['1993-01-06T00:00:00.000Z', '2026-02-04T00:00:00.000Z']	['Velocity']	False	12	{'basemapId': 'light', 'overlays': {'tags': []}}		
CMEMS	Nutrient and carbon profiles vertical distribution	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/MULTIOBS_GLO_BGC_NUTRIENTS_CARBON_PROFILES_MYNRT_015_009.jpg	['In-situ observations']	Level 3	['Global Ocean']			2002-09-01	['Instantaneous']	[-180, -90, 180, 90]	['2002-09-01T00:00:00.000Z', None]	['Temperature', 'Salinity', 'Nutrients', 'Oxygen', 'Carbonate system']	False	1	{'basemapId': 'bathymetry', 'overlays': {'tags': [{'name': 'CANYON'}]}}		
CMEMS	Global Total (COPERNICUS-GLOBCURRENT), Ekman and Geostrophic currents at the Surface and 15m	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/MULTIOBS_GLO_PHY_MYNRT_015_003.jpg	['In-situ observations', 'Numerical models', 'Satellite observations']	Level 4	['Global Ocean']	{'row': {'magnitude': 0.25, 'units': 'degree'}, 'column': {'magnitude': 0.25, 'units': 'degree'}}	2	1993-01-01	['Hourly', 'Daily', 'Monthly']	[-179.875, -89.875, 179.875, 89.875]	['1993-01-01T00:00:00.000Z', '2026-02-13T23:00:00.000Z']	['Velocity']	False	86	{'basemapId': 'light', 'overlays': {'tags': [{'name': 'GlobCurrent'}]}}		
CMEMS	Global Ocean 3D Chlorophyll-a concentration, Particulate Backscattering coefficient, Particulate Organic Carbon, Downwelling Photosynthetic Available Radiation and downwelling irradiance at three different wavelengths (ED380, ED412 and ED490)	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/MULTIOBS_GLO_BIO_BGC_3D_REP_015_010.jpg	['In-situ observations', 'Satellite observations']	Level 4	['Global Ocean']	{'row': {'magnitude': 0.25, 'units': 'degree'}, 'column': {'magnitude': 0.25, 'units': 'degree'}}	36	1998-01-01	['Weekly', 'Multi-yearly']	[-179.875, -82.125, 179.875, 89.875]	['1998-01-07T00:00:00.000Z', '2023-12-27T00:00:00.000Z']	['Plankton', 'Organic carbon', 'Optics']	False	28	{'basemapId': 'light', 'overlays': {'tags': [{'name': 'POC'}, {'name': 'Backscatter'}, {'name': 'CHL'}]}}		
CMEMS	SMOS CATDS Qualified (L2Q) Sea Surface Salinity product	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/MULTIOBS_GLO_PHY_SSS_L3_MYNRT_015_014.jpg	['In-situ observations', 'Satellite observations']	Level 3	['Global Ocean']	{'row': {'magnitude': 0.25, 'units': 'degree'}, 'column': {'magnitude': 0.25, 'units': 'degree'}}		2010-01-01	['Daily']	[-180, -83.6, 179.79999999997955, 83.60000000000238]	['2010-01-12T00:00:00.000Z', '2026-02-13T00:00:00.000Z']	['Salinity']	False	14	{'basemapId': 'light', 'overlays': {'tags': [{'name': 'SSS'}]}}		
CMEMS	SSS SMOS/SMAP L4 OI - LOPS-v2023	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/MULTIOBS_GLO_PHY_SSS_L4_MY_015_015.jpg	['In-situ observations', 'Satellite observations']	Level 4	['Global Ocean']	{'row': {'magnitude': 0.25, 'units': 'degree'}, 'column': {'magnitude': 0.25, 'units': 'degree'}}		2010-05-31	['Weekly']	[-179.870316, -83.6, 179.87434342382812, 83.60000000000238]	['2010-06-03T00:00:00.000Z', '2025-06-26T00:00:00.000Z']	['Temperature', 'Salinity', 'Surface density']	False	12	{'basemapId': 'light', 'overlays': {'tags': [{'name': 'SSS'}]}}		
CMEMS	Multi Observation Global Ocean Sea Surface Salinity and Sea Surface Density	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/MULTIOBS_GLO_PHY_S_SURFACE_MYNRT_015_013.jpg	['In-situ observations', 'Satellite observations']	Level 4	['Global Ocean']	{'row': {'magnitude': 0.125, 'units': 'degree'}, 'column': {'magnitude': 0.125, 'units': 'degree'}}		1993-01-01	['Daily', 'Monthly']	[-179.9375, -89.9375, 179.9375, 89.9375]	['1993-01-01T00:00:00.000Z', '2026-02-08T00:00:00.000Z']	['Salinity', 'Surface density']	False	20	{'basemapId': 'light', 'overlays': {'tags': [{'name': 'SSS'}, {'name': 'SSD'}]}}		
CMEMS	Surface ocean carbon fields	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/MULTIOBS_GLO_BIO_CARBON_SURFACE_MYNRT_015_008.jpg	['In-situ observations']	Level 4	['Global Ocean']	{'row': {'magnitude': 0.25, 'units': 'degree'}, 'column': {'magnitude': 0.25, 'units': 'degree'}}		1985-01-15	['Monthly']	[-179.875, -89.875, 179.875, 89.875]	['1985-01-01T00:00:00.000Z', '2026-01-01T00:00:00.000Z']	['Carbonate system']	False	18	{'basemapId': 'light', 'overlays': {'tags': [{'name': 'Surface carbon'}]}}		
CMEMS	Global coastal satellite derived bathymetry static	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/BATHYMETRY_GLO_PHY_COASTAL_L4_MY_016_001.jpg	['Satellite observations']	Level 4	['Global Ocean']	{'row': {'magnitude': 100, 'units': 'm'}, 'column': {'magnitude': 100, 'units': 'm'}}			[]	[-179.99947916666667, -89.99947916666666, 179.99947916779914, 89.99947916654406]		[]	False	12	{'basemapId': 'light', 'overlays': {'tags': []}}		
CMEMS	Antarctic Sea Ice Extent from Reanalysis	https://documentation.marine.copernicus.eu/IMG/ANTARCTIC_OMI_SI_extent.png	['Numerical models']		['Global Ocean', 'Antarctic Ocean']			1993-01-01	['Monthly']	[-180, -90, 180, 0]	['1993-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	['Sea ice']	False	5		2023-12-31	https://documentation.marine.copernicus.eu/IMG/ANTARCTIC_OMI_SI_extent-hq.png
CMEMS	Antarctic Monthly Sea Ice Extent from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/ANTARCTIC_OMI_SI_extent_obs.png	['Satellite observations']		['Global Ocean', 'Antarctic Ocean']			1979-01-01	['Monthly']	[-180, -90, 180, 0]	['1979-01-01T00:00:00.000Z', '2025-05-05T00:00:00.000Z']	['Sea ice']	False	3		2025-05-05	https://documentation.marine.copernicus.eu/IMG/ANTARCTIC_OMI_SI_extent_obs-hq.png
CMEMS	Sea Ice Area/Volume Transport in the Nordic Seas from Reanalysis	https://documentation.marine.copernicus.eu/IMG/ARCTIC_OMI_SI_Transport_NordicSeas.png	['Numerical models']	Level 4	['Arctic Ocean']			1993-01-01	['Monthly']	[-20, 76, 60, 80]	['1993-01-01T00:00:00.000Z', '2021-12-15T00:00:00.000Z']	[]	False	6		2021-12-15	https://documentation.marine.copernicus.eu/IMG/ARCTIC_OMI_SI_Transport_NordicSeas-hq.png
CMEMS	Arctic Sea Ice Extent from Reanalysis	https://documentation.marine.copernicus.eu/IMG/ARCTIC_OMI_SI_extent.png	['Numerical models']		['Arctic Ocean']			1993-01-01	['Monthly']	[-180, 0, 180, 90]	['1993-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	['Sea ice']	False	5		2023-12-31	https://documentation.marine.copernicus.eu/IMG/ARCTIC_OMI_SI_extent-hq.png
CMEMS	Arctic Monthly Mean Sea Ice Extent from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/ARCTIC_OMI_SI_extent_obs.png	['Satellite observations']		['Arctic Ocean']			1979-01-01	['Monthly']	[-180, 60, 180, 90]	['1979-01-01T00:00:00.000Z', '2025-05-05T00:00:00.000Z']	['Sea ice']	False	3		2025-05-05	https://documentation.marine.copernicus.eu/IMG/ARCTIC_OMI_SI_extent_obs-hq.png
CMEMS	Arctic Freshwater Content from Reanalysis	https://documentation.marine.copernicus.eu/IMG/ARCTIC_OMI_TEMPSAL_FWC.png	['Numerical models']		['Arctic Ocean']			1993-01-01	['Monthly']	[-180, 62, 180, 90]	['1993-01-01T00:00:00.000Z', '2017-12-31T00:00:00.000Z']	['Salinity']	False	5		2017-12-31	https://documentation.marine.copernicus.eu/IMG/ARCTIC_OMI_TEMPSAL_FWC-hq.png
CMEMS	Black Sea Oxygen Trend from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/BLKSEA_OMI_HEALTH_oxygen_trend.png	['In-situ observations']		['Black Sea']			1955-01-01	['Monthly']		['1955-01-01T00:00:00.000Z', '2021-12-31T00:00:00.000Z']	['Oxygen']	False	7		2021-12-31	https://documentation.marine.copernicus.eu/IMG/BLKSEA_OMI_HEALTH_oxygen_trend-hq.png
CMEMS	Black Sea Significant Wave Height extreme from Reanalysis	https://documentation.marine.copernicus.eu/IMG/BLKSEA_OMI_SEASTATE_extreme_var_swh_mean_and_anomaly.png	['Numerical models']		['Black Sea']	{'row': {'magnitude': 0.028, 'units': 'degree'}, 'column': {'magnitude': 0.037, 'units': 'degree'}}		1993-01-01	['Yearly']	[27.37006950378418, 40.86015319824219, 41.9622917175293, 46.80458068847656]	['1993-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	['Wave']	True	2		2023-12-31	https://documentation.marine.copernicus.eu/IMG/BLKSEA_OMI_SEASTATE_extreme_var_swh_mean_and_anomaly-hq.png
CMEMS	Black Sea Surface Temperature extreme from Reanalysis	https://documentation.marine.copernicus.eu/IMG/BLKSEA_OMI_TEMPSAL_extreme_var_temp_mean_and_anomaly.png	['Numerical models']		['Black Sea']	{'row': {'magnitude': 0.028, 'units': 'degree'}, 'column': {'magnitude': 0.037, 'units': 'degree'}}		1993-01-01	['Yearly']	[27.25, 40.5, 42, 47]	['1993-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	['Temperature']	True	2		2023-12-31	https://documentation.marine.copernicus.eu/IMG/BLKSEA_OMI_TEMPSAL_extreme_var_temp_mean_and_anomaly-hq.png
CMEMS	Black Sea Surface Temperature time series and trend from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/BLKSEA_OMI_TEMPSAL_sst_area_averaged_anomalies.png	['Satellite observations']		['Black Sea']			1982-01-01	['Monthly']	[26.38, 38.73, 42.38, 48.78]	['1982-01-01T00:00:00.000Z', None]	['Temperature']	False	2			https://documentation.marine.copernicus.eu/IMG/BLKSEA_OMI_TEMPSAL_sst_area_averaged_anomalies-hq.png
CMEMS	Black Sea Surface Temperature trend map from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/BLKSEA_OMI_TEMPSAL_sst_trend.png	['Satellite observations']		['Baltic Sea', 'Black Sea']	{'row': {'magnitude': 0.05, 'units': 'degree'}, 'column': {'magnitude': 0.05, 'units': 'degree'}}		1982-01-01	['Yearly']	[26.375, 38.724998474121094, 42.375, 48.775001525878906]	['1982-01-01T00:00:00.000Z', None]	['Temperature']	True	2			https://documentation.marine.copernicus.eu/IMG/BLKSEA_OMI_TEMPSAL_sst_trend-hq.png
CMEMS	Nino 3.4 Temporal Evolution of Vertical Profile of Temperature from Reanalysis	https://documentation.marine.copernicus.eu/IMG/GLOBAL_OMI_CLIMVAR_enso_Tzt_anomaly.png	['Numerical models']		['Global Ocean']			1993-01-01	['Monthly']	[-170, -5, -120, 5]	['1993-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	['Temperature']	False	10		2023-12-31	https://documentation.marine.copernicus.eu/IMG/GLOBAL_OMI_CLIMVAR_enso_Tzt_anomaly-hq.png
